评论id,发布时间,用户id,用户昵称,用户城市,点赞数,回复数,评论内容
4765932347458929,Fri May 06 01:04:41 +0800 2022,6268223139,嘲与哳,甘肃,3,0,国外那些歌曲 黄又暴力又赌又嫖又毒 也没见网友群情激奋的，反而天天播放天天唱，还拿来做卡点视频。msw的歌却被喷得一无是处，有点不理解。何况要不是众多网友，我还没往那方面想，甚至觉得那句水蒸气玻璃，妖艳的影子真的唯美。没必要这样矫枉过正了，要是连这都不能说，干脆中国人全员自宫取宫吧
4765900480450368,Thu May 05 22:58:03 +0800 2022,5784886107,Freud一,其他,1,0,马哥，几年前的你看到现在的自己搁这为了解释而解释会不会想笑啊
4765866740942320,Thu May 05 20:43:59 +0800 2022,2090074433,睡不到山崎贤人的人生是不完整的,其他,1,0,看不懂了，这需要解释吗？？？
4765821111635769,Thu May 05 17:42:40 +0800 2022,3295049940,IrMiaa,重庆,1,0,我也觉得好像人家也没说是写给女朋友的哇 况且就算真的是写给女朋友的 如果本人都没意见网友瞎操心啥呢 况且我觉得这个歌词就真的还好吧…
4765794346468139,Thu May 05 15:56:18 +0800 2022,5482616031,草莓味的皮皮鲨,上海,1,0,哥哥你知道世界上有几种红吗  见到你脸红
4765779588026431,Thu May 05 14:57:40 +0800 2022,1715710024,SummertimeFadesAway,北京 海淀区,1,0,女的可以做爱
4766165170128660,Fri May 06 16:29:50 +0800 2022,7255033642,胖德禮多,其他,2,0,从头到尾没说给Y写的啊 写歌就必须要有个对象么拜托 这又不是命题作文
4766161918757952,Fri May 06 16:16:55 +0800 2022,5623060599,結城沙織,其他,0,0,看看这fj社会中的网友们吧
4765752709615678,Thu May 05 13:10:52 +0800 2022,5644676664,戬谷y,四川,7957,596,有些人出警出魔怔了，就算这个歌词是写的性，那也是正常的不应该被骂低俗下流的，相爱的男女之间的性不应该趋之若鹜谈性色变
4765753267718297,Thu May 05 13:13:05 +0800 2022,6361193628,asjdjxsjwujssjkslxllkd,海外,5008,81,马师其实不管歌词意思是你这篇微博写的这样还是写其他的，你都不用解释，有理智的当代年轻成年人大部分都能接受你词的内容不觉得有什么不妥。现在网友低龄化，很多啥都不懂的小屁孩跟着网上的风开始上纲上线，无需解释你没错。新歌也很好听。
4765760042042360,Thu May 05 13:40:00 +0800 2022,5033629474,ggsyyyy,四川 成都,4926,323,不做爱怎么生三胎？？
4765751905357004,Thu May 05 13:07:40 +0800 2022,7502504749,一小壶奈酒,其他,2992,3,来啦，意思是别天天啥事都搞文字狱了，嗯（
4765752609472779,Thu May 05 13:10:27 +0800 2022,2475170641,xstela,重庆,2585,14,难得马师这么好脾气地解释一番网友胡说八道真的很让人生气
4765754346179874,Thu May 05 13:17:22 +0800 2022,1807484383,也是福,四川 成都,1724,64,我们只是想做一首好听的歌
4765767168692585,Thu May 05 14:08:19 +0800 2022,7501847899,loveflada,江西,1217,23,演出的时候一群人喊yml的名字又在尊重人家么现在又开始说不尊重女性搞什么文字狱啊
4765752265281241,Thu May 05 13:09:06 +0800 2022,5393085749,SuperbEYI,河南 新乡,1185,22,这歌本来受众群体就不是他们 他们在胡说什么?
4765753284758875,Thu May 05 13:13:09 +0800 2022,3528432525,下次一定见面见面,宁夏 银川,961,13,少冲浪多爱yml谢谢我们还等着你们的婚礼
4765759085219779,Thu May 05 13:36:12 +0800 2022,6986546876,雪山誦經峭壁高歌,其他,878,173,？就算是性 怎么了？
4765752441441626,Thu May 05 13:09:48 +0800 2022,3640624593,不断上昇,海外,400,16,下次还是学ty用尿涨压咯 省得被解读
4765753977342647,Thu May 05 13:15:54 +0800 2022,5303770709,NeedMeNow7,海外,429,25,马师你以前不这样啊 我都替你生气了
4765756610315206,Thu May 05 13:26:21 +0800 2022,5635681271,kaaajo,山东 济南,407,1,“不了解我的作品 那我得到你们的认可干嘛”
4765754241581132,Thu May 05 13:16:56 +0800 2022,6617364528,悲伤土豆粉uu,陕西 西安,360,9,没必要解释，懂你的自然懂，不懂的怎么说也没总
4765753812718069,Thu May 05 13:15:15 +0800 2022,2244284910,李祸祸呀,北京 海淀区,396,16,不要在意这些，有些网民真的很狭隘和双标，国外这么多rapper和rnb歌手的歌词不比这颜色多了，不照样被那帮键盘侠吹成狗（都是一波人），是因为听不懂英语纯粹盲目崇拜，所以🐎已经做的很好了，最起码是真正爱音乐的人！满足不了所有人，但一定会有磁场在同一频道的一部分人会一直支持你的
4765752874243827,Thu May 05 13:11:31 +0800 2022,6972658293,哀歌与十四行诗,江苏,224,14,yxh能不能爬
4765754006439853,Thu May 05 13:16:01 +0800 2022,7274724167,Masiwei的小小草莓,四川 成都,204,0,马师从不在公众场合提到梦玲 巡演的时候明确说过不喜欢捆绑 他是他 音乐是音乐 听他的音乐就对了
4765754269896514,Thu May 05 13:17:04 +0800 2022,7522206965,-革命浪漫主义-,其他,145,4,评论有些酸菜鱼真的好酸好菜好多余，首先马师从来没说过这首歌是美女写的，你自己听了yxh的话就觉得美女受了天大委屈，美女从来也没表态，马师现在也出来解释了词的意思。（就算是不解释那个词到底怎么了啊）
4765762138408710,Thu May 05 13:48:20 +0800 2022,5785385363,lanlyaobianyouxiu,四川 成都,123,4,小朋友们还是去听童谣吧 说唱真的不适合你们
4765753511775940,Thu May 05 13:14:03 +0800 2022,5260627005,TangoZ永远得不到的相亲对象,黑龙江,111,4,马先生在回应这事上一直沉着稳重
4765757651552931,Thu May 05 13:30:30 +0800 2022,5594648321,西西里七元钱,四川,127,7,感觉有些人出警已经出魔怔了 就是睡了做了怎么了呢 感觉小情侣在一起这不很正常嘛？？这不就和“你被睡了所以没有贞洁牌坊”一样的道理吗
4765752207605874,Thu May 05 13:08:51 +0800 2022,5515592902,生姜沙丁鱼,山东 济南,63,1,正确的！那些人说的太离谱了
4765754791036530,Thu May 05 13:19:08 +0800 2022,2966960574,烧烤鸡皮,四川,56,3,一些网友自己思想莫名其妙男女之间的很多东西都不一定是要和性挂钩的 只能说猥琐的人太多了 对着别人的作品yy还要倒打一耙
4765753414519848,Thu May 05 13:13:40 +0800 2022,7656478922,马思唯今天发歌了吗EL,其他,40,1,支持
4765755650870435,Thu May 05 13:22:33 +0800 2022,5625478650,Jump4xxx,四川,54,6,马师如果写浦西迪克会不会热搜第一哦
4765771072277449,Thu May 05 14:23:50 +0800 2022,6582666073,慢性桃醺,四川 巴中,71,5,没必要解释，那些说女方不好收场的，难道说女人就不能谈恋爱了吗，难道跟不同的人doi会降低自己的身价吗，为什么要说女生不好收场，追求男女平等不就是为了不让别人去在意这些事吗 ，为什么反倒主动降低身价把观念退回来了，打拳的是她们，立牌坊的也是她们，狠狠无语
4765752533977162,Thu May 05 13:10:10 +0800 2022,1964288607,Isabellaew,陕西,53,0,心里想的什么才会看到什么
4765769625503188,Thu May 05 14:18:05 +0800 2022,5213651747,去摘水星,河南,48,0,是写给女朋友的又怎么样 大清已经亡了网友们！！！！
4765753729090437,Thu May 05 13:14:54 +0800 2022,5303770709,NeedMeNow7,海外,38,0,过分解读 阅读理解作者都不知道答案是什么
4765803218735250,Thu May 05 16:31:34 +0800 2022,5228562518,ChaoticTapeVol,山西,27,0,先说马师这歌根本不是写性的  退一万步讲 即使是写性 又怎样了呢  百年孤独也写性 黄金时代也写性 泰坦尼克号 色戒也描绘性  下流与否取决于想要传达出的情感和字里行间想要表现的价值。
4765754807551721,Thu May 05 13:19:12 +0800 2022,7656478922,马思唯今天发歌了吗EL,其他,16,1,上次解释的时候还是上次
4765754584467913,Thu May 05 13:18:19 +0800 2022,5895177605,Wayway-77,其他,20,1,对对对！！！那些营销号真的好无语！
4765752660332838,Thu May 05 13:10:40 +0800 2022,5415241209,Everlastinglyy_,四川 成都,20,0,苦了你了 还得写个小作文
4765755415200346,Thu May 05 13:21:36 +0800 2022,3175881124,MIN8-,广东 深圳,17,0,respect马师 格局
4765761200196503,Thu May 05 13:44:36 +0800 2022,3262431382,xxxMargaret,其他,17,0,只能说“被误解是表达者的宿命”了…
4765775007845528,Thu May 05 14:39:28 +0800 2022,6028122910,偷食零食的猪,其他,18,0,支持
4765761703248941,Thu May 05 13:46:36 +0800 2022,6124146017,1993park,上海,15,1,马师写词是有他自己的内涵的 yxh能懂？yxh只会传播低俗的东西
4765758272045473,Thu May 05 13:32:57 +0800 2022,2062015675,千金不换是乐意,河南 郑州,16,0,说些有的没的那些，怕是真的没听过小h歌吧？分手后难收场什么？？？且不说没分，就算真的分了，关他们两个以外的人p事？ 真不喜欢就别听，要么走， 要么，真就：“那你报警吧。”
4765764308176226,Thu May 05 13:56:57 +0800 2022,5398213886,Vvv_ayo,广东,16,1,从一开始就没说这首歌是写给美女姐姐的啊 网友自行带入了 现在又来怪你? 搞笑
4765805256903876,Thu May 05 16:39:40 +0800 2022,5861486220,brilliantcandybo1,河南 洛阳,10,0,就像hiphop save my life那首一样 把音乐比喻成自己同甘共苦的兄弟 而这首比较抒情 他把音乐比喻成了自己的lover  听歌不仅靠耳朵 也要用心去感受 这就是马师表达的意思。
4765758385029163,Thu May 05 13:33:24 +0800 2022,6804031962,桀客沙滩,其他,9,1,一些人现实唯唯诺诺，网上重拳出击，这么有社会责任感，怎么不去当志愿者，真正做点贡献
4765764223765059,Thu May 05 13:56:37 +0800 2022,5211681208,小牛不哭C,其他,12,0,有问题吗? 没问题啊 不喜欢听关掉就是了 马师够客气了 站马师
4765801938947997,Thu May 05 16:26:29 +0800 2022,3354900644,-槐樾,四川 成都,16,1,哪里来的一群单纯可爱新粉丝啊这点歌词就受不了了啊那要是听下他以前的玩儿少mlp爽得很fact等等的歌词你不得紫砂说喜欢他真是你的人生污点啊就算是就写性了又咋了嘛就因为你听不懂英文rap的黄歌所以就不允许中文唱黄的是吧你这么高尚听啥子说唱啊不该去你的钢琴曲交响乐吗
4765782494676243,Thu May 05 15:09:12 +0800 2022,3069932387,怡宝没吃饱,福建 厦门,8,0,马师
4765753050140956,Thu May 05 13:12:13 +0800 2022,5945434780,六月穿梭机,湖北,17,0,我真的。。。会笑。。。
4765803230528014,Thu May 05 16:31:36 +0800 2022,3354900644,-槐樾,四川 成都,6,2,有的人真的管的很宽，还直接带入说如果你男朋友给你写这种歌你会开心吗，少意淫了啊你没有这么优秀的男朋友你男朋友也写不出这么好听的歌，谢谢
4765802102000450,Thu May 05 16:27:08 +0800 2022,3354900644,-槐樾,四川 成都,8,0,一边喊着不要物化女性一边又说怕分手了别人拿这首歌侮辱她啊？怎么侮辱啊？不是你说的不要觉得女生在性方面吃亏吗你不觉得反而是你自己现在在侮辱女性吗
4765796562112096,Thu May 05 16:05:07 +0800 2022,3354900644,-槐樾,四川 成都,11,0,马思唯觉得没问题，yml觉得没问题，有的网友觉得不行了
4765752239851974,Thu May 05 13:09:00 +0800 2022,5541894576,周周猛吃冰,重庆,10,4,啊对对对
4765802329277669,Thu May 05 16:28:01 +0800 2022,3354900644,-槐樾,四川 成都,5,0,听不懂的赶紧爬吧整得像你的好感多值钱一样
4765753062458502,Thu May 05 13:12:16 +0800 2022,5668199220,趁会员还没过期多改几次,天津 和平区,7,0,咱不用解释
4765752323735708,Thu May 05 13:09:19 +0800 2022,6469554982,黄百万会发财,海外 美国,8,0,你解释得好详细哈哈哈哈哈哈哈
4765751683317862,Thu May 05 13:06:46 +0800 2022,7358200455,我也想卷回去可我太菜了啊,辽宁 大连,4,0,好
4765752584573601,Thu May 05 13:10:22 +0800 2022,5635662341,小荆是是是辣妹,江苏 南京,7,0,终于解释了！！！大家随便代入真的很无语
4765802757097784,Thu May 05 16:29:44 +0800 2022,3354900644,-槐樾,四川 成都,6,1,和演出喊yml名字的人是同一批吗双不双标啊
4765796595401700,Thu May 05 16:05:14 +0800 2022,3354900644,-槐樾,四川 成都,4,0,辛苦了
4765796951130829,Thu May 05 16:06:39 +0800 2022,3354900644,-槐樾,四川 成都,12,3,现在的听众都这么纯洁了吗
4765793336689859,Thu May 05 15:52:18 +0800 2022,5670022068,抵不过一碗人间烟火,四川 成都,4,0,这届网友是真的拉胯
4765781558561328,Thu May 05 15:05:30 +0800 2022,5670022068,抵不过一碗人间烟火,四川 成都,4,0,太惨了马师，新歌很chill，歌词也很不错爱了
4765754715541959,Thu May 05 13:18:50 +0800 2022,5854342444,财色气酒,其他,3,0,马师能回应真的是给他们脸了，每个人对同一首歌有不同的解读能理解，就算是写的做爱又咋了？
4765866593357206,Thu May 05 20:43:24 +0800 2022,3169826110,dreamboat404,上海 宝山区,6,0,什么时候说唱歌手也要被逼的解释歌词了..太悲哀了
4765770652847852,Thu May 05 14:22:10 +0800 2022,5124550362,在偷乐,海外,6,0,互联网的文字狱太可怕了 音乐永远纯粹
4765753800133244,Thu May 05 13:15:12 +0800 2022,5214864761,Uao7u,北京 海淀区,5,0,马师这个解释可以说是很到位了 仁者见仁！ 顺便表个态 马思唯yyds！哈哈哈哈
4765752597680536,Thu May 05 13:10:25 +0800 2022,5822352983,-yucy,其他,1,1,懂啦！
4765751627485220,Thu May 05 13:06:34 +0800 2022,5767195645,·DOUDOU·,上海,2,1,来啦
4765751834053953,Thu May 05 13:07:23 +0800 2022,7013650288,·打工小狗,山东,3,1,好听！
4765751669690114,Thu May 05 13:06:44 +0800 2022,7013650288,·打工小狗,山东,2,1,来啦来啦
4765825280774704,Thu May 05 17:59:14 +0800 2022,3613154423,wowzzz_rw,海外,6,0,唉你现在脾气好好噢
4765752206300094,Thu May 05 13:08:52 +0800 2022,3995116557,抹茶奶油蛋糕-,其他,2,0,知道啦
4765752160946132,Thu May 05 13:08:41 +0800 2022,3208526425,銃口,其他,2,0,焚书坑儒
4765751750427608,Thu May 05 13:07:02 +0800 2022,6625144264,KiryuAndromedae,其他,5,0,别管那么多，做好音乐！
4765766735892829,Thu May 05 14:06:36 +0800 2022,7270716707,hnrlwyd,香港,3,0,现在不是脑袋后面长辫子的时代了just do yourself og skippy
4765766094423177,Thu May 05 14:04:03 +0800 2022,5127552915,嘛砸hhh,其他,2,0,歌词是美的哥
4765784389978972,Thu May 05 15:16:45 +0800 2022,5253477055,OehappyCnsad,其他,4,0,就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？就算描述的是性又怎么了？
4765755638286109,Thu May 05 13:22:30 +0800 2022,6279833541,重庆未成年,重庆,2,0,支持支持 老是很多yxh乱解读
4765755054752342,Thu May 05 13:20:10 +0800 2022,3123028730,嬉皮笑脸面对人生的难-,其他,5,0,反正我喜欢反正我觉得好听 我喜欢就是最好的 咋啦 不同意你去喊👮‍♀️
4765751702982142,Thu May 05 13:06:52 +0800 2022,2832632001,许甜甜和章鱼哥,北京,2,0,哈哈哈哈
4765896641349110,Thu May 05 22:42:48 +0800 2022,5630004795,阿卡姆之花,其他,1,0,你大可不必这么辛苦解释，因为崂山道士下山通常不用掩饰
4765886902964004,Thu May 05 22:04:06 +0800 2022,6422330408,·鸢尾扩散·,四川,1,0,你根本没必要理会
4765868619206794,Thu May 05 20:51:27 +0800 2022,6676405026,橘子是我哒,安徽,3,0,解释个毛啊 歌词我们成年人都听得懂 你现在强行自圆其说给那些本来就不喜欢的人有什么用啊？做爱很丢人吗？把做爱写进歌里很丢人吗？这就是你想要的real吗？钱果然还是要跪着赚
4765798867927119,Thu May 05 16:14:16 +0800 2022,5588702474,HTKKK1,黑龙江,1,0,别理他们
4765791226955698,Thu May 05 15:43:55 +0800 2022,2807455045,百川Rebellious,香港,2,0,慨叹。//@也是福:我们只是想做一首好听的歌
4765790802285568,Thu May 05 15:42:14 +0800 2022,5861856274,怎么才能给马思唯种草莓,其他,2,0,什么时候音乐也要跟这些人解释了
4765783248603212,Thu May 05 15:12:13 +0800 2022,7484703708,客串云,福建 厦门,1,0,
4765775363050222,Thu May 05 14:40:53 +0800 2022,2319511670,Quanika,海外 美国,1,0,马师:可以，易梦玲:可以，网友:不可以
4765767269090621,Thu May 05 14:08:43 +0800 2022,1692242034,甜发财_,四川 成都,2,0, 没有人会不爱音乐
4765765821531810,Thu May 05 14:02:57 +0800 2022,7145809517,达芬奇900,其他,3,0,动不动就是不尊重女性看不懂
4765754807815621,Thu May 05 13:19:12 +0800 2022,3155040797,SEAFILICIOUS,其他,1,0,什么样的人就有什么样的解读 每个人看到的世界就是他们内心的世界 欣赏你❤️
4765754584731645,Thu May 05 13:18:19 +0800 2022,5188841535,困得满地找头,其他,4,0,知道了知道了 没必要跟他们解释
4765754262816170,Thu May 05 13:17:02 +0800 2022,5625478650,Jump4xxx,四川,4,1,一堆明明都不听说唱的人在评论区批判马师的歌词真的会栓q那些营销号
